"day","time_start","time_end","origin_sta","destination_sta","load"
weekday,04:00,05:00,50000013,62000042,72.989697
weekday,04:00,05:00,62000042,50000021,77.511047
weekday,04:00,05:00,50000021,62000042,62.195013
weekday,04:00,05:00,62000042,50000022,57.417347
weekday,04:00,05:00,50000022,62000042,96.471693
weekday,04:00,05:00,62000042,50000023,70.880979
weekday,04:00,05:00,50000023,62000042,78.299320
weekday,04:00,05:00,62000042,50000031,67.350571
weekday,04:00,05:00,50000031,62000042,71.512461
weekday,04:00,05:00,62000042,50000032,71.597172
weekday,04:00,05:00,50000032,62000042,97.772250
weekday,04:00,05:00,62000042,50000033,63.309840
weekday,04:00,05:00,50000033,62000042,80.104390
weekday,04:00,05:00,62000042,50000034,63.742990
weekday,04:00,05:00,50000034,62000042,81.046761
weekday,04:00,05:00,62000042,50000041,76.182098
weekday,04:00,05:00,50000041,62000042,70.492579
weekday,04:00,05:00,62000042,50000042,69.575000
weekday,04:00,05:00,50000042,62000042,58.447363
weekday,04:00,05:00,62000042,50000043,82.880798
weekday,04:00,05:00,50000043,62000042,75.398451
weekday,04:00,05:00,62000042,50000051,71.166948
weekday,04:00,05:00,50000051,62000042,62.451695
weekday,04:00,05:00,62000042,50000052,71.540857
weekday,04:00,05:00,50000052,62000042,99.056166
weekday,04:00,05:00,62000042,50000053,52.176768
weekday,04:00,05:00,50000053,62000042,83.009041
weekday,04:00,05:00,62000042,50000054,80.665184
weekday,04:00,05:00,50000054,62000042,57.923697
weekday,04:00,05:00,62000042,50000055,90.087952
weekday,04:00,05:00,50000055,62000042,70.073850
weekday,04:00,05:00,62000042,50000061,65.264762
weekday,04:00,05:00,50000061,62000042,78.985838
weekday,04:00,05:00,62000042,50000062,71.717580
weekday,04:00,05:00,50000062,62000042,67.654396
weekday,04:00,05:00,62000042,50000071,81.331410
weekday,04:00,05:00,50000071,62000042,80.607785
weekday,04:00,05:00,62000042,50000072,83.475721
weekday,04:00,05:00,50000072,62000042,91.655395
weekday,04:00,05:00,62000042,50000073,59.745367
weekday,04:00,05:00,50000073,62000042,65.094539
weekday,04:00,05:00,62000042,50000074,71.717467
weekday,04:00,05:00,50000074,62000042,64.120375
weekday,04:00,05:00,62000042,50000081,82.410601
weekday,04:00,05:00,50000081,62000042,107.844339
weekday,04:00,05:00,62000042,50000082,83.020727
weekday,04:00,05:00,50000082,62000042,91.562662
weekday,04:00,05:00,62000042,50000083,77.447966
weekday,04:00,05:00,50000083,62000042,79.393715
weekday,04:00,05:00,62000042,50000091,72.396852
weekday,04:00,05:00,50000091,62000042,76.418084
weekday,04:00,05:00,62000042,50000092,84.150019
weekday,04:00,05:00,50000092,62000042,76.859315
weekday,04:00,05:00,62000042,50000093,58.132215
weekday,04:00,05:00,50000093,62000042,87.783171
weekday,04:00,05:00,62000042,50000094,61.483596
weekday,04:00,05:00,50000094,62000042,64.824593
weekday,04:00,05:00,62000051,50000011,73.869338
weekday,04:00,05:00,50000011,62000051,81.784120
weekday,04:00,05:00,62000051,50000012,84.116974
weekday,04:00,05:00,50000012,62000051,90.568697
weekday,04:00,05:00,62000051,50000013,62.801306
weekday,04:00,05:00,50000013,62000051,69.550319
weekday,04:00,05:00,62000051,50000021,62.086207
weekday,04:00,05:00,50000021,62000051,84.669563
weekday,04:00,05:00,62000051,50000022,72.754315
weekday,04:00,05:00,50000022,62000051,71.259391
weekday,04:00,05:00,62000051,50000023,72.321839
weekday,04:00,05:00,50000023,62000051,64.368909
weekday,04:00,05:00,62000051,50000031,78.428517
weekday,04:00,05:00,50000031,62000051,98.456712
weekday,04:00,05:00,62000051,50000032,78.052344
weekday,04:00,05:00,50000032,62000051,88.162505
weekday,04:00,05:00,62000051,50000033,75.484200
weekday,04:00,05:00,50000033,62000051,80.130922
weekday,04:00,05:00,62000051,50000034,64.810596
weekday,04:00,05:00,50000034,62000051,87.622288
weekday,04:00,05:00,62000051,50000041,67.700405
weekday,04:00,05:00,50000041,62000051,80.307296
weekday,04:00,05:00,62000051,50000042,81.259775
weekday,04:00,05:00,50000042,62000051,80.600492
weekday,04:00,05:00,62000051,50000043,84.490994
weekday,04:00,05:00,50000043,62000051,77.871784
weekday,04:00,05:00,62000051,50000051,94.368538
weekday,04:00,05:00,50000051,62000051,91.471525
weekday,04:00,05:00,62000051,50000052,70.456983
weekday,04:00,05:00,50000052,62000051,74.444125
weekday,04:00,05:00,62000051,50000053,64.219411
weekday,04:00,05:00,50000053,62000051,69.925075
weekday,04:00,05:00,62000051,50000054,77.581881
weekday,04:00,05:00,50000054,62000051,80.363266
weekday,04:00,05:00,62000051,50000055,66.394528
weekday,04:00,05:00,50000055,62000051,74.197595
weekday,04:00,05:00,62000051,50000061,71.100270
weekday,04:00,05:00,50000061,62000051,93.862718
weekday,04:00,05:00,62000051,50000062,65.822390
weekday,04:00,05:00,50000062,62000051,73.274318
weekday,04:00,05:00,62000051,50000071,57.682158
weekday,04:00,05:00,50000071,62000051,80.204994
weekday,04:00,05:00,62000051,50000072,64.793653
weekday,04:00,05:00,50000072,62000051,53.945583
weekday,04:00,05:00,62000051,50000073,52.480412
weekday,04:00,05:00,50000073,62000051,79.899723
weekday,04:00,05:00,62000051,50000074,71.487976
weekday,04:00,05:00,50000074,62000051,78.663872
weekday,04:00,05:00,62000051,50000081,64.984262
weekday,04:00,05:00,50000081,62000051,75.840057
weekday,04:00,05:00,62000051,50000082,66.450205
weekday,04:00,05:00,50000082,62000051,93.806376
weekday,04:00,05:00,62000051,50000083,62.536971
weekday,04:00,05:00,50000083,62000051,78.581321
weekday,04:00,05:00,62000051,50000091,76.789687
weekday,04:00,05:00,50000091,62000051,71.263354
weekday,04:00,05:00,62000051,50000092,65.109854
weekday,04:00,05:00,50000092,62000051,90.636679
weekday,04:00,05:00,62000051,50000093,77.757729
weekday,04:00,05:00,50000093,62000051,71.686437
weekday,04:00,05:00,62000051,50000094,70.131237
weekday,04:00,05:00,50000094,62000051,88.189630
weekday,04:00,05:00,62000052,50000011,82.894841
weekday,04:00,05:00,50000011,62000052,69.988528
weekday,04:00,05:00,62000052,50000012,72.301075
weekday,04:00,05:00,50000012,62000052,84.999915
weekday,04:00,05:00,62000052,50000013,78.559045
weekday,04:00,05:00,50000013,62000052,89.863492
weekday,04:00,05:00,62000052,50000021,75.373770
weekday,04:00,05:00,50000021,62000052,82.837006
weekday,04:00,05:00,62000052,50000022,88.643613
weekday,04:00,05:00,50000022,62000052,86.909948
weekday,04:00,05:00,62000052,50000023,74.773512
weekday,04:00,05:00,50000023,62000052,72.301849
weekday,04:00,05:00,62000052,50000031,89.332730
weekday,04:00,05:00,50000031,62000052,61.089689
weekday,04:00,05:00,62000052,50000032,73.941002
weekday,04:00,05:00,50000032,62000052,96.027332
weekday,04:00,05:00,62000052,50000033,76.477389
weekday,04:00,05:00,50000033,62000052,78.556856
weekday,04:00,05:00,62000052,50000034,94.730893
weekday,04:00,05:00,50000034,62000052,65.780813
weekday,04:00,05:00,62000052,50000041,78.100039
weekday,04:00,05:00,50000041,62000052,63.341858
weekday,04:00,05:00,62000052,50000042,75.158032
weekday,04:00,05:00,50000042,62000052,90.355630
weekday,04:00,05:00,62000052,50000043,53.152867
weekday,04:00,05:00,50000043,62000052,79.953187
weekday,04:00,05:00,62000052,50000051,72.804680
weekday,04:00,05:00,50000051,62000052,89.182942
weekday,04:00,05:00,62000052,50000052,64.676079
weekday,04:00,05:00,50000052,62000052,92.207234
weekday,04:00,05:00,62000052,50000053,75.042306
weekday,04:00,05:00,50000053,62000052,80.010353
weekday,04:00,05:00,62000052,50000054,61.985810
weekday,04:00,05:00,50000054,62000052,67.584686
weekday,04:00,05:00,62000052,50000055,70.187387
weekday,04:00,05:00,50000055,62000052,73.961400
weekday,04:00,05:00,62000052,50000061,74.452253
weekday,04:00,05:00,50000061,62000052,72.522904
weekday,04:00,05:00,62000052,50000062,75.801978
weekday,04:00,05:00,50000062,62000052,75.083620
weekday,04:00,05:00,62000052,50000071,82.932519
weekday,04:00,05:00,50000071,62000052,95.653861
weekday,04:00,05:00,62000052,50000072,87.213951
weekday,04:00,05:00,50000072,62000052,71.953248
weekday,04:00,05:00,62000052,50000073,59.190248
weekday,04:00,05:00,50000073,62000052,91.395901
weekday,04:00,05:00,62000052,50000074,62.970605
weekday,04:00,05:00,50000074,62000052,81.549355
weekday,04:00,05:00,62000052,50000081,61.967630
weekday,04:00,05:00,50000081,62000052,82.509765
weekday,04:00,05:00,62000052,50000082,69.729738
weekday,04:00,05:00,50000082,62000052,67.838001
weekday,04:00,05:00,62000052,50000083,65.583610
weekday,04:00,05:00,50000083,62000052,72.347812
weekday,04:00,05:00,62000052,50000091,67.173583
weekday,04:00,05:00,50000091,62000052,73.191529
weekday,04:00,05:00,62000052,50000092,63.525214
weekday,04:00,05:00,50000092,62000052,80.940788
weekday,04:00,05:00,62000052,50000093,75.812771
weekday,04:00,05:00,50000093,62000052,54.378941
weekday,04:00,05:00,62000052,50000094,87.450040
weekday,04:00,05:00,50000094,62000052,86.117597
weekday,05:00,06:00,62000011,62000011,5.000000
weekday,05:00,06:00,62000021,62000021,5.000000
weekday,05:00,06:00,62000022,62000022,5.000000
weekday,05:00,06:00,62000031,62000031,5.000000
weekday,05:00,06:00,62000032,62000032,5.000000
weekday,05:00,06:00,62000041,62000041,5.000000
weekday,05:00,06:00,62000042,62000042,5.000000
weekday,05:00,06:00,62000051,62000051,5.000000
weekday,05:00,06:00,62000052,62000052,5.000000
weekday,05:00,06:00,50000011,50000011,10.000000
weekday,05:00,06:00,50000012,50000012,10.000000
weekday,05:00,06:00,50000013,50000013,10.000000
weekday,05:00,06:00,50000021,50000021,10.000000
weekday,05:00,06:00,50000022,50000022,10.000000
weekday,05:00,06:00,50000023,50000023,10.000000
weekday,05:00,06:00,50000031,50000031,10.000000
weekday,05:00,06:00,50000032,50000032,10.000000
weekday,05:00,06:00,50000033,50000033,10.000000
weekday,05:00,06:00,50000034,50000034,10.000000
weekday,05:00,06:00,50000041,50000041,10.000000
weekday,05:00,06:00,50000042,50000042,10.000000
weekday,05:00,06:00,50000043,50000043,10.000000
weekday,05:00,06:00,50000051,50000051,10.000000
weekday,05:00,06:00,50000052,50000052,10.000000
weekday,05:00,06:00,50000053,50000053,10.000000
weekday,05:00,06:00,50000054,50000054,10.000000
weekday,05:00,06:00,50000055,50000055,10.000000
weekday,05:00,06:00,50000061,50000061,10.000000
weekday,05:00,06:00,50000062,50000062,10.000000
weekday,05:00,06:00,50000071,50000071,10.000000
weekday,05:00,06:00,50000072,50000072,10.000000
weekday,05:00,06:00,50000073,50000073,10.000000
weekday,05:00,06:00,50000074,50000074,10.000000
weekday,05:00,06:00,50000081,50000081,10.000000
weekday,05:00,06:00,50000082,50000082,10.000000
weekday,05:00,06:00,50000083,50000083,10.000000
weekday,05:00,06:00,50000091,50000091,10.000000
weekday,05:00,06:00,50000092,50000092,10.000000
weekday,05:00,06:00,50000093,50000093,10.000000
weekday,05:00,06:00,50000094,50000094,10.000000
weekday,05:00,06:00,62000011,50000011,74.239990
weekday,05:00,06:00,50000011,62000011,74.854442
weekday,05:00,06:00,62000011,50000012,70.268434
weekday,05:00,06:00,50000012,62000011,65.378562
weekday,05:00,06:00,62000011,50000013,73.196240
weekday,05:00,06:00,50000013,62000011,69.696995
weekday,05:00,06:00,62000011,50000021,85.857770
weekday,05:00,06:00,50000021,62000011,73.741927
weekday,05:00,06:00,62000011,50000022,81.934325
weekday,05:00,06:00,50000022,62000011,86.896516
weekday,05:00,06:00,62000011,50000023,79.365310
weekday,05:00,06:00,50000023,62000011,82.962073
weekday,05:00,06:00,62000011,50000031,70.194200
weekday,05:00,06:00,50000031,62000011,81.305531
weekday,05:00,06:00,62000011,50000032,79.765566
weekday,05:00,06:00,50000032,62000011,81.315645
weekday,05:00,06:00,62000011,50000033,73.158225
weekday,05:00,06:00,50000033,62000011,97.117822
weekday,05:00,06:00,62000011,50000034,97.541424
weekday,05:00,06:00,50000034,62000011,67.852211
weekday,05:00,06:00,62000011,50000041,90.441149
weekday,05:00,06:00,50000041,62000011,82.331586
weekday,05:00,06:00,62000011,50000042,87.983204
weekday,05:00,06:00,50000042,62000011,85.866230
weekday,05:00,06:00,62000011,50000043,72.688297
weekday,05:00,06:00,50000043,62000011,79.398636
weekday,05:00,06:00,62000011,50000051,68.617138
weekday,05:00,06:00,50000051,62000011,66.011028
weekday,05:00,06:00,62000011,50000052,75.396544
weekday,05:00,06:00,50000052,62000011,89.716812
weekday,05:00,06:00,62000011,50000053,64.520285
weekday,05:00,06:00,50000053,62000011,72.599010
weekday,05:00,06:00,62000011,50000054,97.908739
weekday,05:00,06:00,50000054,62000011,81.966112
weekday,05:00,06:00,62000011,50000055,95.180191
weekday,05:00,06:00,50000055,62000011,76.822520
weekday,05:00,06:00,62000011,50000061,72.682102
weekday,05:00,06:00,50000061,62000011,76.209068
weekday,05:00,06:00,62000011,50000062,74.178847
weekday,05:00,06:00,50000062,62000011,81.307605
weekday,05:00,06:00,62000011,50000071,67.224096
weekday,05:00,06:00,50000071,62000011,70.977943
weekday,05:00,06:00,62000011,50000072,76.962369
weekday,05:00,06:00,50000072,62000011,79.697359
weekday,05:00,06:00,62000011,50000073,76.108922
weekday,05:00,06:00,50000073,62000011,74.777059
weekday,05:00,06:00,62000011,50000074,66.444106
weekday,05:00,06:00,50000074,62000011,54.324689
weekday,05:00,06:00,62000011,50000081,67.738593
weekday,05:00,06:00,50000081,62000011,71.950282
weekday,05:00,06:00,62000011,50000082,78.597095
weekday,05:00,06:00,50000082,62000011,73.824407
weekday,05:00,06:00,62000011,50000083,45.769763
weekday,05:00,06:00,50000083,62000011,61.957346
weekday,05:00,06:00,62000011,50000091,70.644510
weekday,05:00,06:00,50000091,62000011,63.464256
weekday,05:00,06:00,62000011,50000092,68.623848
weekday,05:00,06:00,50000092,62000011,84.605204
weekday,05:00,06:00,62000011,50000093,63.163133
weekday,05:00,06:00,50000093,62000011,73.370502
weekday,05:00,06:00,62000011,50000094,80.622127
weekday,05:00,06:00,50000094,62000011,79.468889
weekday,05:00,06:00,62000021,50000011,67.031738
weekday,05:00,06:00,50000011,62000021,78.631256
weekday,05:00,06:00,62000021,50000012,85.256584
weekday,05:00,06:00,50000012,62000021,74.550772
weekday,05:00,06:00,62000021,50000013,71.775239
weekday,05:00,06:00,50000013,62000021,67.782683
weekday,05:00,06:00,62000021,50000021,77.387113
weekday,05:00,06:00,50000021,62000021,83.685215
weekday,05:00,06:00,62000021,50000022,61.280044
weekday,05:00,06:00,50000022,62000021,74.820368
weekday,05:00,06:00,62000021,50000023,71.047368
weekday,05:00,06:00,50000023,62000021,71.439619
weekday,05:00,06:00,62000021,50000031,84.030658
weekday,05:00,06:00,50000031,62000021,68.906439
weekday,05:00,06:00,62000021,50000032,79.851376
weekday,05:00,06:00,50000032,62000021,78.954952
weekday,05:00,06:00,62000021,50000033,69.735212
weekday,05:00,06:00,50000033,62000021,82.791805
weekday,05:00,06:00,62000021,50000034,73.526438
weekday,05:00,06:00,50000034,62000021,86.143020
weekday,05:00,06:00,62000021,50000041,89.878986
weekday,05:00,06:00,50000041,62000021,68.076474
weekday,05:00,06:00,62000021,50000042,73.736264
weekday,05:00,06:00,50000042,62000021,79.709428
weekday,05:00,06:00,62000021,50000043,83.909966
weekday,05:00,06:00,50000043,62000021,87.189664
weekday,05:00,06:00,62000021,50000051,76.558097
weekday,05:00,06:00,50000051,62000021,91.679004
weekday,05:00,06:00,62000021,50000052,75.780505
weekday,05:00,06:00,50000052,62000021,76.725503
weekday,05:00,06:00,62000021,50000053,77.685606
weekday,05:00,06:00,50000053,62000021,79.477442
weekday,05:00,06:00,62000021,50000054,84.201316
weekday,05:00,06:00,50000054,62000021,90.894521
weekday,05:00,06:00,62000021,50000055,76.121732
weekday,05:00,06:00,50000055,62000021,69.274058
weekday,05:00,06:00,62000021,50000061,62.584170
weekday,05:00,06:00,50000061,62000021,67.481121
weekday,05:00,06:00,62000021,50000062,76.136387
weekday,05:00,06:00,50000062,62000021,81.645675
weekday,05:00,06:00,62000021,50000071,74.625541
weekday,05:00,06:00,50000071,62000021,80.413686
weekday,05:00,06:00,62000021,50000072,78.173626
weekday,05:00,06:00,50000072,62000021,43.920511
weekday,05:00,06:00,62000021,50000073,77.411736
weekday,05:00,06:00,50000073,62000021,81.614672
weekday,05:00,06:00,62000021,50000074,86.762475
weekday,05:00,06:00,50000074,62000021,66.800563
weekday,05:00,06:00,62000021,50000081,81.097962
weekday,05:00,06:00,50000081,62000021,80.201737
weekday,05:00,06:00,62000021,50000082,87.716543
weekday,05:00,06:00,50000082,62000021,84.849101
weekday,05:00,06:00,62000021,50000083,100.460542
weekday,05:00,06:00,50000083,62000021,72.899806
weekday,05:00,06:00,62000021,50000091,68.625502
weekday,05:00,06:00,50000091,62000021,65.865751
weekday,05:00,06:00,62000021,50000092,84.321111
weekday,05:00,06:00,50000092,62000021,80.017054
weekday,05:00,06:00,62000021,50000093,64.744774
weekday,05:00,06:00,50000093,62000021,80.211326
weekday,05:00,06:00,62000021,50000094,85.182889
weekday,05:00,06:00,50000094,62000021,80.023466
weekday,05:00,06:00,62000022,50000011,96.953142
weekday,05:00,06:00,50000011,62000022,100.817615
weekday,05:00,06:00,62000022,50000012,73.649502
weekday,05:00,06:00,50000012,62000022,78.394067
weekday,05:00,06:00,62000022,50000013,53.944580
weekday,05:00,06:00,50000013,62000022,88.154050
weekday,05:00,06:00,62000022,50000021,78.697418
weekday,05:00,06:00,50000021,62000022,73.976578
weekday,05:00,06:00,62000022,50000022,72.091577
weekday,05:00,06:00,50000022,62000022,77.432523
weekday,05:00,06:00,62000022,50000023,87.235348
weekday,05:00,06:00,50000023,62000022,83.604153
weekday,05:00,06:00,62000022,50000031,67.758266
weekday,05:00,06:00,50000031,62000022,71.905170
weekday,05:00,06:00,62000022,50000032,96.169143
weekday,05:00,06:00,50000032,62000022,70.644741
weekday,05:00,06:00,62000022,50000033,86.071960
weekday,05:00,06:00,50000033,62000022,74.057333
weekday,05:00,06:00,62000022,50000034,90.885679
weekday,05:00,06:00,50000034,62000022,71.175379
weekday,05:00,06:00,62000022,50000041,83.545177
weekday,05:00,06:00,50000041,62000022,76.108713
weekday,05:00,06:00,62000022,50000042,82.771022
weekday,05:00,06:00,50000042,62000022,104.152923
weekday,05:00,06:00,62000022,50000043,88.086029
weekday,05:00,06:00,50000043,62000022,50.701348
weekday,05:00,06:00,62000022,50000051,71.588910
weekday,05:00,06:00,50000051,62000022,64.435700
weekday,05:00,06:00,62000022,50000052,62.118176
weekday,05:00,06:00,50000052,62000022,87.649588
weekday,05:00,06:00,62000022,50000053,88.907254
weekday,05:00,06:00,50000053,62000022,67.699355
weekday,05:00,06:00,62000022,50000054,81.718465
weekday,05:00,06:00,50000054,62000022,82.227125
weekday,05:00,06:00,62000022,50000055,69.941773
weekday,05:00,06:00,50000055,62000022,76.360533
weekday,05:00,06:00,62000022,50000061,92.850782
weekday,05:00,06:00,50000061,62000022,72.322024
weekday,05:00,06:00,62000022,50000062,70.154215
weekday,05:00,06:00,50000062,62000022,83.002322
weekday,05:00,06:00,62000022,50000071,74.002553
weekday,05:00,06:00,50000071,62000022,85.917767
weekday,05:00,06:00,62000022,50000072,62.568158
weekday,05:00,06:00,50000072,62000022,62.929603
weekday,05:00,06:00,62000022,50000073,62.219225
weekday,05:00,06:00,50000073,62000022,76.892415
weekday,05:00,06:00,62000022,50000074,68.877649
weekday,05:00,06:00,50000074,62000022,77.779558
weekday,05:00,06:00,62000022,50000081,75.008793
weekday,05:00,06:00,50000081,62000022,76.707740
weekday,05:00,06:00,62000022,50000082,62.006458
weekday,05:00,06:00,50000082,62000022,88.424433
weekday,05:00,06:00,62000022,50000083,62.697242
weekday,05:00,06:00,50000083,62000022,70.726521
weekday,05:00,06:00,62000022,50000091,87.291146
weekday,05:00,06:00,50000091,62000022,52.291729
weekday,05:00,06:00,62000022,50000092,73.320415
weekday,05:00,06:00,50000092,62000022,82.678727
weekday,05:00,06:00,62000022,50000093,90.081160
weekday,05:00,06:00,50000093,62000022,85.376041
weekday,05:00,06:00,62000022,50000094,97.504837
weekday,05:00,06:00,50000094,62000022,87.318992
weekday,05:00,06:00,62000031,50000011,70.869677
weekday,05:00,06:00,50000011,62000031,69.972263
weekday,05:00,06:00,62000031,50000012,76.595700
weekday,05:00,06:00,50000012,62000031,85.089092
weekday,05:00,06:00,62000031,50000013,59.755668
weekday,05:00,06:00,50000013,62000031,66.618784
weekday,05:00,06:00,62000031,50000021,79.046022
weekday,05:00,06:00,50000021,62000031,95.401905
weekday,05:00,06:00,62000031,50000022,62.932724
weekday,05:00,06:00,50000022,62000031,77.109505
weekday,05:00,06:00,62000031,50000023,76.430046
weekday,05:00,06:00,50000023,62000031,74.490388
weekday,05:00,06:00,62000031,50000031,60.365798
weekday,05:00,06:00,50000031,62000031,78.019443
weekday,05:00,06:00,62000031,50000032,95.564529
weekday,05:00,06:00,50000032,62000031,82.253162
weekday,05:00,06:00,62000031,50000033,69.583889
weekday,05:00,06:00,50000033,62000031,71.231261
weekday,05:00,06:00,62000031,50000034,96.647632
weekday,05:00,06:00,50000034,62000031,69.376785
weekday,05:00,06:00,62000031,50000041,76.998611
weekday,05:00,06:00,50000041,62000031,75.802045
weekday,05:00,06:00,62000031,50000042,75.414338
weekday,05:00,06:00,50000042,62000031,59.758725
weekday,05:00,06:00,62000031,50000043,68.787069
weekday,05:00,06:00,50000043,62000031,74.524667
weekday,05:00,06:00,62000031,50000051,64.641344
weekday,05:00,06:00,50000051,62000031,80.046576
weekday,05:00,06:00,62000031,50000052,63.428254
weekday,05:00,06:00,50000052,62000031,78.479999
weekday,05:00,06:00,62000031,50000053,72.937418
weekday,05:00,06:00,50000053,62000031,64.718474
weekday,05:00,06:00,62000031,50000054,78.993082
weekday,05:00,06:00,50000054,62000031,89.163326
weekday,05:00,06:00,62000031,50000055,60.509295
weekday,05:00,06:00,50000055,62000031,67.466480
weekday,05:00,06:00,62000031,50000061,82.850014
weekday,05:00,06:00,50000061,62000031,90.191294
weekday,05:00,06:00,62000031,50000062,79.290918
weekday,05:00,06:00,50000062,62000031,88.033320
weekday,05:00,06:00,62000031,50000071,77.727320
weekday,05:00,06:00,50000071,62000031,64.245343
weekday,05:00,06:00,62000031,50000072,71.667568
weekday,05:00,06:00,50000072,62000031,92.013020
weekday,05:00,06:00,62000031,50000073,71.574185
weekday,05:00,06:00,50000073,62000031,57.198771
weekday,05:00,06:00,62000031,50000074,72.812230
weekday,05:00,06:00,50000074,62000031,64.174358
weekday,05:00,06:00,62000031,50000081,55.764188
weekday,05:00,06:00,50000081,62000031,83.349228
weekday,05:00,06:00,62000031,50000082,64.261222
weekday,05:00,06:00,50000082,62000031,89.925298
weekday,05:00,06:00,62000031,50000083,74.549507
weekday,05:00,06:00,50000083,62000031,72.159588
weekday,05:00,06:00,62000031,50000091,74.475408
weekday,05:00,06:00,50000091,62000031,83.459675
weekday,05:00,06:00,62000031,50000092,72.620476
weekday,05:00,06:00,50000092,62000031,62.027369
weekday,05:00,06:00,62000031,50000093,73.819587
weekday,05:00,06:00,50000093,62000031,68.769895
weekday,05:00,06:00,62000031,50000094,64.259209
weekday,05:00,06:00,50000094,62000031,94.451301
weekday,05:00,06:00,62000032,50000011,78.136377
weekday,05:00,06:00,50000011,62000032,102.812237
weekday,05:00,06:00,62000032,50000012,94.407850
weekday,05:00,06:00,50000012,62000032,78.299529
weekday,05:00,06:00,62000032,50000013,85.915827
weekday,05:00,06:00,50000013,62000032,63.087564
weekday,05:00,06:00,62000032,50000021,70.374789
weekday,05:00,06:00,50000021,62000032,74.254496
weekday,05:00,06:00,62000032,50000022,64.674596
weekday,05:00,06:00,50000022,62000032,65.858104
weekday,05:00,06:00,62000032,50000023,76.436955
weekday,05:00,06:00,50000023,62000032,71.587250
weekday,05:00,06:00,62000032,50000031,77.019511
weekday,05:00,06:00,50000031,62000032,72.750995
weekday,05:00,06:00,62000032,50000032,81.978217
weekday,05:00,06:00,50000032,62000032,91.566815
weekday,05:00,06:00,62000032,50000033,85.195193
weekday,05:00,06:00,50000033,62000032,73.774150
weekday,05:00,06:00,62000032,50000034,78.264679
weekday,05:00,06:00,50000034,62000032,65.093341
weekday,05:00,06:00,62000032,50000041,77.655708
weekday,05:00,06:00,50000041,62000032,91.780143
weekday,05:00,06:00,62000032,50000042,65.329329
weekday,05:00,06:00,50000042,62000032,64.718568
weekday,05:00,06:00,62000032,50000043,63.300987
weekday,05:00,06:00,50000043,62000032,72.622239
weekday,05:00,06:00,62000032,50000051,91.385698
weekday,05:00,06:00,50000051,62000032,68.056344
weekday,05:00,06:00,62000032,50000052,79.208075
weekday,05:00,06:00,50000052,62000032,64.091762
weekday,05:00,06:00,62000032,50000053,96.626280
weekday,05:00,06:00,50000053,62000032,90.600759
weekday,05:00,06:00,62000032,50000054,66.564780
weekday,05:00,06:00,50000054,62000032,67.878283
weekday,05:00,06:00,62000032,50000055,75.627582
weekday,05:00,06:00,50000055,62000032,49.731696
weekday,05:00,06:00,62000032,50000061,72.478334
weekday,05:00,06:00,50000061,62000032,65.639663
weekday,05:00,06:00,62000032,50000062,73.302884
weekday,05:00,06:00,50000062,62000032,72.550814
weekday,05:00,06:00,62000032,50000071,80.388062
weekday,05:00,06:00,50000071,62000032,79.543192
weekday,05:00,06:00,62000032,50000072,79.799871
weekday,05:00,06:00,50000072,62000032,77.927916
weekday,05:00,06:00,62000032,50000073,79.572901
weekday,05:00,06:00,50000073,62000032,69.836838
weekday,05:00,06:00,62000032,50000074,60.228291
weekday,05:00,06:00,50000074,62000032,86.691864
weekday,05:00,06:00,62000032,50000081,75.851102
weekday,05:00,06:00,50000081,62000032,84.039336
weekday,05:00,06:00,62000032,50000082,60.741855
weekday,05:00,06:00,50000082,62000032,63.513041
weekday,05:00,06:00,62000032,50000083,78.681412
weekday,05:00,06:00,50000083,62000032,70.806354
weekday,05:00,06:00,62000032,50000091,64.475983
weekday,05:00,06:00,50000091,62000032,67.785674
weekday,05:00,06:00,62000032,50000092,83.645041
weekday,05:00,06:00,50000092,62000032,65.656498
weekday,05:00,06:00,62000032,50000093,90.886131
weekday,05:00,06:00,50000093,62000032,78.726160
weekday,05:00,06:00,62000032,50000094,67.910316
weekday,05:00,06:00,50000094,62000032,72.126483
weekday,05:00,06:00,62000041,50000011,59.119760
weekday,05:00,06:00,50000011,62000041,64.393189
weekday,05:00,06:00,62000041,50000012,81.248594
weekday,05:00,06:00,50000012,62000041,75.621321
weekday,05:00,06:00,62000041,50000013,79.499714
weekday,05:00,06:00,50000013,62000041,80.872833
weekday,05:00,06:00,62000041,50000021,80.263771
weekday,05:00,06:00,50000021,62000041,68.488743
weekday,05:00,06:00,62000041,50000022,59.926376
weekday,05:00,06:00,50000022,62000041,81.136038
weekday,05:00,06:00,62000041,50000023,74.534689
weekday,05:00,06:00,50000023,62000041,85.527845
weekday,05:00,06:00,62000041,50000031,93.251193
weekday,05:00,06:00,50000031,62000041,63.623334
weekday,05:00,06:00,62000041,50000032,76.117773
weekday,05:00,06:00,50000032,62000041,84.785485
weekday,05:00,06:00,62000041,50000033,91.765995
weekday,05:00,06:00,50000033,62000041,50.156533
weekday,05:00,06:00,62000041,50000034,62.674176
weekday,05:00,06:00,50000034,62000041,91.708686
weekday,05:00,06:00,62000041,50000041,72.547008
weekday,05:00,06:00,50000041,62000041,61.880518
weekday,05:00,06:00,62000041,50000042,80.519104
weekday,05:00,06:00,50000042,62000041,77.333505
weekday,05:00,06:00,62000041,50000043,62.501572
weekday,05:00,06:00,50000043,62000041,74.824020
weekday,05:00,06:00,62000041,50000051,76.619022
